,trial,model,direction,gap,delay
0,0,DPE,X -> Y,0.10608219543549542,0
1,0,DPE_raw,X -> Y,0.10608219543549542,0
2,0,GC,Independence,0.0001521099633319084,0
3,0,GC_raw,X -> Y,0.0001521099633319084,0
4,0,TE,X -> Y,0.26911324889615706,0
5,0,TE_raw,X -> Y,0.26911324889615706,0
6,0,LZP,Independence,27.0,0
7,0,LZP_raw,X -> Y,27.0,0
8,0,CCM_raw,Y -> X,0.17395330366144407,0
9,0,CCM_surrogate,Y -> X,0.12095537718679295,0
10,0,ETCP,Independence,4.0,0
11,0,ETCP_raw,X -> Y,4.0,0
12,0,ETCE,Independence,0.057328168538377106,0
13,0,ETCE_raw,X -> Y,0.057328168538377106,0
14,1,DPE,X -> Y,0.13392138059716674,0
15,1,DPE_raw,X -> Y,0.13392138059716674,0
16,1,GC,Independence,0.0023492107528475564,0
17,1,GC_raw,X -> Y,0.0023492107528475564,0
18,1,TE,X -> Y,0.26478196297470147,0
19,1,TE_raw,X -> Y,0.26478196297470147,0
20,1,LZP,Independence,30.0,0
21,1,LZP_raw,X -> Y,30.0,0
22,1,CCM_raw,Y -> X,0.3320800533945509,0
23,1,CCM_surrogate,Y -> X,0.27314098010984067,0
24,1,ETCP,Independence,4.0,0
25,1,ETCP_raw,Y -> X,4.0,0
26,1,ETCE,Independence,0.04620015948963316,0
27,1,ETCE_raw,X -> Y,0.04620015948963316,0
28,2,DPE,X -> Y,0.12256447053115996,0
29,2,DPE_raw,X -> Y,0.12256447053115996,0
30,2,GC,Independence,0.0002377532597865353,0
31,2,GC_raw,X -> Y,0.0002377532597865353,0
32,2,TE,X -> Y,0.2716990677547563,0
33,2,TE_raw,X -> Y,0.2716990677547563,0
34,2,LZP,Independence,27.0,0
35,2,LZP_raw,X -> Y,27.0,0
36,2,CCM_raw,Y -> X,0.26767252911529593,0
37,2,CCM_surrogate,Y -> X,0.2033449332045053,0
38,2,ETCP,X -> Y,15.0,0
39,2,ETCP_raw,X -> Y,15.0,0
40,2,ETCE,Independence,0.0531400966183575,0
41,2,ETCE_raw,X -> Y,0.0531400966183575,0
42,3,DPE,X -> Y,0.11557731420895828,0
43,3,DPE_raw,X -> Y,0.11557731420895828,0
44,3,GC,Independence,0.04510866535306694,0
45,3,GC_raw,X -> Y,0.04510866535306694,0
46,3,TE,X -> Y,0.2721264894121156,0
47,3,TE_raw,X -> Y,0.2721264894121156,0
48,3,LZP,Independence,27.0,0
49,3,LZP_raw,X -> Y,27.0,0
50,3,CCM_raw,Y -> X,0.1641626576296833,0
51,3,CCM_surrogate,Y -> X,0.11122643694258516,0
52,3,ETCP,Independence,1.0,0
53,3,ETCP_raw,Y -> X,1.0,0
54,3,ETCE,Independence,0.047973595134034513,0
55,3,ETCE_raw,X -> Y,0.047973595134034513,0
56,4,DPE,X -> Y,0.13580811802525986,0
57,4,DPE_raw,X -> Y,0.13580811802525986,0
58,4,GC,Independence,0.0026525141186755376,0
59,4,GC_raw,X -> Y,0.0026525141186755376,0
60,4,TE,X -> Y,0.26620013968019585,0
61,4,TE_raw,X -> Y,0.26620013968019585,0
62,4,LZP,X -> Y,34.0,0
63,4,LZP_raw,X -> Y,34.0,0
64,4,CCM_raw,Y -> X,0.32571842967173237,0
65,4,CCM_surrogate,Y -> X,0.25784169984387273,0
66,4,ETCP,Independence,1.0,0
67,4,ETCP_raw,Y -> X,1.0,0
68,4,ETCE,Independence,0.05327770853621555,0
69,4,ETCE_raw,X -> Y,0.05327770853621555,0
70,5,DPE,X -> Y,0.145075961618739,0
71,5,DPE_raw,X -> Y,0.145075961618739,0
72,5,GC,Independence,0.023338034847345677,0
73,5,GC_raw,X -> Y,0.023338034847345677,0
74,5,TE,X -> Y,0.2633013570180121,0
75,5,TE_raw,X -> Y,0.2633013570180121,0
76,5,LZP,Independence,31.0,0
77,5,LZP_raw,X -> Y,31.0,0
78,5,CCM_raw,X -> Y,0.29842552009467116,0
79,5,CCM_surrogate,Independence,0.0,0
80,5,ETCP,Independence,5.0,0
81,5,ETCP_raw,Y -> X,5.0,0
82,5,ETCE,Independence,0.040766514333194864,0
83,5,ETCE_raw,X -> Y,0.040766514333194864,0
84,6,DPE,X -> Y,0.12431278759341494,0
85,6,DPE_raw,X -> Y,0.12431278759341494,0
86,6,GC,Independence,0.0009319024045269201,0
87,6,GC_raw,X -> Y,0.0009319024045269201,0
88,6,TE,X -> Y,0.2716994464528517,0
89,6,TE_raw,X -> Y,0.2716994464528517,0
90,6,LZP,Independence,31.0,0
91,6,LZP_raw,X -> Y,31.0,0
92,6,CCM_raw,Y -> X,0.19384762194848054,0
93,6,CCM_surrogate,Y -> X,0.1396298296771418,0
94,6,ETCP,Independence,11.0,0
95,6,ETCP_raw,X -> Y,11.0,0
96,6,ETCE,Independence,0.06094840482900185,0
97,6,ETCE_raw,X -> Y,0.06094840482900185,0
98,7,DPE,X -> Y,0.10867465505066495,0
99,7,DPE_raw,X -> Y,0.10867465505066495,0
100,7,GC,Independence,0.0042385372398770675,0
101,7,GC_raw,X -> Y,0.0042385372398770675,0
102,7,TE,X -> Y,0.28390493570549025,0
103,7,TE_raw,X -> Y,0.28390493570549025,0
104,7,LZP,Independence,30.0,0
105,7,LZP_raw,X -> Y,30.0,0
106,7,CCM_raw,Y -> X,0.3329911302284245,0
107,7,CCM_surrogate,Y -> X,0.26904318929056714,0
108,7,ETCP,Independence,7.0,0
109,7,ETCP_raw,X -> Y,7.0,0
110,7,ETCE,Independence,0.038675820132773764,0
111,7,ETCE_raw,X -> Y,0.038675820132773764,0
112,8,DPE,X -> Y,0.1196646416606322,0
113,8,DPE_raw,X -> Y,0.1196646416606322,0
114,8,GC,Independence,1.667761719652301e-06,0
115,8,GC_raw,X -> Y,1.667761719652301e-06,0
116,8,TE,X -> Y,0.2778831993957052,0
117,8,TE_raw,X -> Y,0.2778831993957052,0
118,8,LZP,X -> Y,36.0,0
119,8,LZP_raw,X -> Y,36.0,0
120,8,CCM_raw,Y -> X,0.3394033282709178,0
121,8,CCM_surrogate,Y -> X,0.2834858915114479,0
122,8,ETCP,Independence,9.0,0
123,8,ETCP_raw,Y -> X,9.0,0
124,8,ETCE,Independence,0.037225229205788135,0
125,8,ETCE_raw,X -> Y,0.037225229205788135,0
126,9,DPE,X -> Y,0.11510689059683533,0
127,9,DPE_raw,X -> Y,0.11510689059683533,0
128,9,GC,X -> Y,0.1404743900032625,0
129,9,GC_raw,X -> Y,0.1404743900032625,0
130,9,TE,X -> Y,0.2805629104692719,0
131,9,TE_raw,X -> Y,0.2805629104692719,0
132,9,LZP,Independence,25.0,0
133,9,LZP_raw,X -> Y,25.0,0
134,9,CCM_raw,Y -> X,0.22111442632009773,0
135,9,CCM_surrogate,Y -> X,0.17673764854694698,0
136,9,ETCP,Independence,6.0,0
137,9,ETCP_raw,Y -> X,6.0,0
138,9,ETCE,Independence,0.04125541125541127,0
139,9,ETCE_raw,X -> Y,0.04125541125541127,0
140,10,DPE,X -> Y,0.17174228325893637,0
141,10,DPE_raw,X -> Y,0.17174228325893637,0
142,10,GC,Independence,0.00032634623988648837,0
143,10,GC_raw,X -> Y,0.00032634623988648837,0
144,10,TE,X -> Y,0.25051551615588297,0
145,10,TE_raw,X -> Y,0.25051551615588297,0
146,10,LZP,Independence,32.0,0
147,10,LZP_raw,X -> Y,32.0,0
148,10,CCM_raw,Y -> X,0.271521730249842,0
149,10,CCM_surrogate,Y -> X,0.21239667475947158,0
150,10,ETCP,Independence,4.0,0
151,10,ETCP_raw,X -> Y,4.0,0
152,10,ETCE,Independence,0.053710870724669374,0
153,10,ETCE_raw,X -> Y,0.053710870724669374,0
154,11,DPE,X -> Y,0.12512900805119562,0
155,11,DPE_raw,X -> Y,0.12512900805119562,0
156,11,GC,Independence,4.898441892082991e-05,0
157,11,GC_raw,X -> Y,4.898441892082991e-05,0
158,11,TE,X -> Y,0.2648646202255095,0
159,11,TE_raw,X -> Y,0.2648646202255095,0
160,11,LZP,X -> Y,38.0,0
161,11,LZP_raw,X -> Y,38.0,0
162,11,CCM_raw,Y -> X,0.3372804798954041,0
163,11,CCM_surrogate,Y -> X,0.2637093260511706,0
164,11,ETCP,X -> Y,21.0,0
165,11,ETCP_raw,X -> Y,21.0,0
166,11,ETCE,Independence,0.057453256041597206,0
167,11,ETCE_raw,X -> Y,0.057453256041597206,0
168,12,DPE,X -> Y,0.13741232491364436,0
169,12,DPE_raw,X -> Y,0.13741232491364436,0
170,12,GC,Independence,0.02049976695621202,0
171,12,GC_raw,X -> Y,0.02049976695621202,0
172,12,TE,X -> Y,0.26612833023963917,0
173,12,TE_raw,X -> Y,0.26612833023963917,0
174,12,LZP,Independence,32.0,0
175,12,LZP_raw,X -> Y,32.0,0
176,12,CCM_raw,Y -> X,0.31416348616733286,0
177,12,CCM_surrogate,Y -> X,0.2656680328870544,0
178,12,ETCP,Independence,1.0,0
179,12,ETCP_raw,X -> Y,1.0,0
180,12,ETCE,Independence,0.03728836110833916,0
181,12,ETCE_raw,X -> Y,0.03728836110833916,0
182,13,DPE,X -> Y,0.16630086389422002,0
183,13,DPE_raw,X -> Y,0.16630086389422002,0
184,13,GC,Independence,6.237822882796477e-05,0
185,13,GC_raw,X -> Y,6.237822882796477e-05,0
186,13,TE,X -> Y,0.2536224186299534,0
187,13,TE_raw,X -> Y,0.2536224186299534,0
188,13,LZP,X -> Y,35.0,0
189,13,LZP_raw,X -> Y,35.0,0
190,13,CCM_raw,Y -> X,0.29510980961042577,0
191,13,CCM_surrogate,Y -> X,0.2328097986025635,0
192,13,ETCP,Independence,4.0,0
193,13,ETCP_raw,X -> Y,4.0,0
194,13,ETCE,Independence,0.05035324023637383,0
195,13,ETCE_raw,X -> Y,0.05035324023637383,0
196,14,DPE,X -> Y,0.11703688284080989,0
197,14,DPE_raw,X -> Y,0.11703688284080989,0
198,14,GC,Independence,0.030508152368915967,0
199,14,GC_raw,X -> Y,0.030508152368915967,0
200,14,TE,X -> Y,0.26208529959757754,0
201,14,TE_raw,X -> Y,0.26208529959757754,0
202,14,LZP,X -> Y,35.0,0
203,14,LZP_raw,X -> Y,35.0,0
204,14,CCM_raw,Y -> X,0.22058571420220432,0
205,14,CCM_surrogate,Y -> X,0.16516748272977222,0
206,14,ETCP,Independence,3.0,0
207,14,ETCP_raw,X -> Y,3.0,0
208,14,ETCE,Independence,0.054357408244786104,0
209,14,ETCE_raw,X -> Y,0.054357408244786104,0
210,15,DPE,X -> Y,0.1250746839777288,0
211,15,DPE_raw,X -> Y,0.1250746839777288,0
212,15,GC,Independence,6.577638517003969e-05,0
213,15,GC_raw,X -> Y,6.577638517003969e-05,0
214,15,TE,X -> Y,0.2858007132630965,0
215,15,TE_raw,X -> Y,0.2858007132630965,0
216,15,LZP,X -> Y,34.0,0
217,15,LZP_raw,X -> Y,34.0,0
218,15,CCM_raw,Y -> X,0.28455090141139766,0
219,15,CCM_surrogate,Y -> X,0.21951762013768591,0
220,15,ETCP,Independence,0.0,0
221,15,ETCP_raw,Independence,0.0,0
222,15,ETCE,Independence,0.0686790686790687,0
223,15,ETCE_raw,X -> Y,0.0686790686790687,0
224,16,DPE,X -> Y,0.14011263628072368,0
225,16,DPE_raw,X -> Y,0.14011263628072368,0
226,16,GC,Independence,2.9603616201034203e-05,0
227,16,GC_raw,X -> Y,2.9603616201034203e-05,0
228,16,TE,X -> Y,0.2730380558472523,0
229,16,TE_raw,X -> Y,0.2730380558472523,0
230,16,LZP,Independence,28.0,0
231,16,LZP_raw,X -> Y,28.0,0
232,16,CCM_raw,Y -> X,0.18455664304262867,0
233,16,CCM_surrogate,Y -> X,0.12893026870451993,0
234,16,ETCP,X -> Y,10.0,0
235,16,ETCP_raw,X -> Y,10.0,0
236,16,ETCE,Independence,0.04856109906001446,0
237,16,ETCE_raw,X -> Y,0.04856109906001446,0
238,17,DPE,X -> Y,0.14561335795841526,0
239,17,DPE_raw,X -> Y,0.14561335795841526,0
240,17,GC,Independence,0.0021830045678991176,0
241,17,GC_raw,X -> Y,0.0021830045678991176,0
242,17,TE,X -> Y,0.25686953071689744,0
243,17,TE_raw,X -> Y,0.25686953071689744,0
244,17,LZP,Independence,32.0,0
245,17,LZP_raw,X -> Y,32.0,0
246,17,CCM_raw,Y -> X,0.3244027276652143,0
247,17,CCM_surrogate,Y -> X,0.2673307878610769,0
248,17,ETCP,Independence,2.0,0
249,17,ETCP_raw,X -> Y,2.0,0
250,17,ETCE,Independence,0.05594268603251895,0
251,17,ETCE_raw,X -> Y,0.05594268603251895,0
252,18,DPE,X -> Y,0.14716771111644086,0
253,18,DPE_raw,X -> Y,0.14716771111644086,0
254,18,GC,Independence,0.013485475622282585,0
255,18,GC_raw,X -> Y,0.013485475622282585,0
256,18,TE,X -> Y,0.25596432922946766,0
257,18,TE_raw,X -> Y,0.25596432922946766,0
258,18,LZP,Independence,28.0,0
259,18,LZP_raw,X -> Y,28.0,0
260,18,CCM_raw,Independence,,0
261,18,CCM_surrogate,Independence,0.0,0
262,18,ETCP,Independence,8.0,0
263,18,ETCP_raw,X -> Y,8.0,0
264,18,ETCE,Independence,0.04869017865407757,0
265,18,ETCE_raw,X -> Y,0.04869017865407757,0
266,19,DPE,X -> Y,0.13022297660168936,0
267,19,DPE_raw,X -> Y,0.13022297660168936,0
268,19,GC,Independence,0.0026188302918022004,0
269,19,GC_raw,X -> Y,0.0026188302918022004,0
270,19,TE,X -> Y,0.2663813939422386,0
271,19,TE_raw,X -> Y,0.2663813939422386,0
272,19,LZP,Independence,32.0,0
273,19,LZP_raw,X -> Y,32.0,0
274,19,CCM_raw,Y -> X,0.25994949308685245,0
275,19,CCM_surrogate,Y -> X,0.2089919610411246,0
276,19,ETCP,Independence,7.0,0
277,19,ETCP_raw,X -> Y,7.0,0
278,19,ETCE,Independence,0.05805811036789296,0
279,19,ETCE_raw,X -> Y,0.05805811036789296,0
280,20,DPE,X -> Y,0.11624217827417317,0
281,20,DPE_raw,X -> Y,0.11624217827417317,0
282,20,GC,Independence,0.011340103417228083,0
283,20,GC_raw,X -> Y,0.011340103417228083,0
284,20,TE,X -> Y,0.25950628617107185,0
285,20,TE_raw,X -> Y,0.25950628617107185,0
286,20,LZP,Independence,27.0,0
287,20,LZP_raw,X -> Y,27.0,0
288,20,CCM_raw,Y -> X,0.32426744735407,0
289,20,CCM_surrogate,Y -> X,0.2699664765493605,0
290,20,ETCP,Independence,9.0,0
291,20,ETCP_raw,X -> Y,9.0,0
292,20,ETCE,Independence,0.06628287088172621,0
293,20,ETCE_raw,X -> Y,0.06628287088172621,0
294,21,DPE,X -> Y,0.1227190290273239,0
295,21,DPE_raw,X -> Y,0.1227190290273239,0
296,21,GC,Independence,0.00034908677343285804,0
297,21,GC_raw,X -> Y,0.00034908677343285804,0
298,21,TE,X -> Y,0.2614753158376193,0
299,21,TE_raw,X -> Y,0.2614753158376193,0
300,21,LZP,X -> Y,35.0,0
301,21,LZP_raw,X -> Y,35.0,0
302,21,CCM_raw,Y -> X,0.33964254546540057,0
303,21,CCM_surrogate,Y -> X,0.2682473258585729,0
304,21,ETCP,Independence,9.0,0
305,21,ETCP_raw,X -> Y,9.0,0
306,21,ETCE,Independence,0.05149100422103456,0
307,21,ETCE_raw,X -> Y,0.05149100422103456,0
308,22,DPE,X -> Y,0.1267483327819994,0
309,22,DPE_raw,X -> Y,0.1267483327819994,0
310,22,GC,Independence,0.006145337835809174,0
311,22,GC_raw,X -> Y,0.006145337835809174,0
312,22,TE,X -> Y,0.2779922676429512,0
313,22,TE_raw,X -> Y,0.2779922676429512,0
314,22,LZP,Independence,28.0,0
315,22,LZP_raw,X -> Y,28.0,0
316,22,CCM_raw,Y -> X,0.3141305035648559,0
317,22,CCM_surrogate,Y -> X,0.24540110071737697,0
318,22,ETCP,Independence,2.0,0
319,22,ETCP_raw,X -> Y,2.0,0
320,22,ETCE,Independence,0.03915072628209931,0
321,22,ETCE_raw,X -> Y,0.03915072628209931,0
322,23,DPE,X -> Y,0.13902471855889711,0
323,23,DPE_raw,X -> Y,0.13902471855889711,0
324,23,GC,Independence,0.00015740077798261125,0
325,23,GC_raw,X -> Y,0.00015740077798261125,0
326,23,TE,X -> Y,0.247443292812058,0
327,23,TE_raw,X -> Y,0.247443292812058,0
328,23,LZP,Independence,31.0,0
329,23,LZP_raw,X -> Y,31.0,0
330,23,CCM_raw,Y -> X,0.3332830681843883,0
331,23,CCM_surrogate,Y -> X,0.26824063936961834,0
332,23,ETCP,Independence,8.0,0
333,23,ETCP_raw,X -> Y,8.0,0
334,23,ETCE,Independence,0.0629944435275348,0
335,23,ETCE_raw,X -> Y,0.0629944435275348,0
336,24,DPE,X -> Y,0.13800735162922007,0
337,24,DPE_raw,X -> Y,0.13800735162922007,0
338,24,GC,Independence,0.004870274707958998,0
339,24,GC_raw,X -> Y,0.004870274707958998,0
340,24,TE,X -> Y,0.28149110663382565,0
341,24,TE_raw,X -> Y,0.28149110663382565,0
342,24,LZP,Independence,30.0,0
343,24,LZP_raw,X -> Y,30.0,0
344,24,CCM_raw,X -> Y,0.7294192039563506,0
345,24,CCM_surrogate,Independence,0.0,0
346,24,ETCP,Independence,9.0,0
347,24,ETCP_raw,X -> Y,9.0,0
348,24,ETCE,Independence,0.04760993392572338,0
349,24,ETCE_raw,X -> Y,0.04760993392572338,0
350,25,DPE,X -> Y,0.12332815768837196,0
351,25,DPE_raw,X -> Y,0.12332815768837196,0
352,25,GC,Independence,0.002240192779861338,0
353,25,GC_raw,X -> Y,0.002240192779861338,0
354,25,TE,X -> Y,0.27303270577122307,0
355,25,TE_raw,X -> Y,0.27303270577122307,0
356,25,LZP,Independence,32.0,0
357,25,LZP_raw,X -> Y,32.0,0
358,25,CCM_raw,Y -> X,0.3147701535560629,0
359,25,CCM_surrogate,Y -> X,0.25248487621540133,0
360,25,ETCP,Independence,3.0,0
361,25,ETCP_raw,Y -> X,3.0,0
362,25,ETCE,Independence,0.04713613813542941,0
363,25,ETCE_raw,X -> Y,0.04713613813542941,0
364,26,DPE,X -> Y,0.105525119684059,0
365,26,DPE_raw,X -> Y,0.105525119684059,0
366,26,GC,Independence,0.0076129257388308485,0
367,26,GC_raw,X -> Y,0.0076129257388308485,0
368,26,TE,X -> Y,0.2703346963862022,0
369,26,TE_raw,X -> Y,0.2703346963862022,0
370,26,LZP,Independence,30.0,0
371,26,LZP_raw,X -> Y,30.0,0
372,26,CCM_raw,Y -> X,0.2532964145802227,0
373,26,CCM_surrogate,Y -> X,0.19915933366159438,0
374,26,ETCP,Independence,2.0,0
375,26,ETCP_raw,X -> Y,2.0,0
376,26,ETCE,Independence,0.06167721756268946,0
377,26,ETCE_raw,X -> Y,0.06167721756268946,0
378,27,DPE,X -> Y,0.11838431529120721,0
379,27,DPE_raw,X -> Y,0.11838431529120721,0
380,27,GC,Independence,0.04276112085704771,0
381,27,GC_raw,X -> Y,0.04276112085704771,0
382,27,TE,X -> Y,0.2582591806749025,0
383,27,TE_raw,X -> Y,0.2582591806749025,0
384,27,LZP,Independence,32.0,0
385,27,LZP_raw,X -> Y,32.0,0
386,27,CCM_raw,Y -> X,0.32512417958000933,0
387,27,CCM_surrogate,Y -> X,0.2694721804694769,0
388,27,ETCP,Independence,6.0,0
389,27,ETCP_raw,X -> Y,6.0,0
390,27,ETCE,Independence,0.052324040352634965,0
391,27,ETCE_raw,X -> Y,0.052324040352634965,0
392,28,DPE,X -> Y,0.1114821125950396,0
393,28,DPE_raw,X -> Y,0.1114821125950396,0
394,28,GC,Independence,0.00015206113063367908,0
395,28,GC_raw,X -> Y,0.00015206113063367908,0
396,28,TE,X -> Y,0.27174606116963046,0
397,28,TE_raw,X -> Y,0.27174606116963046,0
398,28,LZP,Independence,28.0,0
399,28,LZP_raw,X -> Y,28.0,0
400,28,CCM_raw,X -> Y,0.650423992554714,0
401,28,CCM_surrogate,Independence,0.0,0
402,28,ETCP,Independence,3.0,0
403,28,ETCP_raw,X -> Y,3.0,0
404,28,ETCE,Independence,0.04977564369202611,0
405,28,ETCE_raw,X -> Y,0.04977564369202611,0
406,29,DPE,X -> Y,0.16544868171525498,0
407,29,DPE_raw,X -> Y,0.16544868171525498,0
408,29,GC,Independence,2.668405865028403e-06,0
409,29,GC_raw,X -> Y,2.668405865028403e-06,0
410,29,TE,X -> Y,0.252926210939467,0
411,29,TE_raw,X -> Y,0.252926210939467,0
412,29,LZP,Independence,25.0,0
413,29,LZP_raw,X -> Y,25.0,0
414,29,CCM_raw,Y -> X,0.3142518940047805,0
415,29,CCM_surrogate,Y -> X,0.2460292942460268,0
416,29,ETCP,Independence,3.0,0
417,29,ETCP_raw,X -> Y,3.0,0
418,29,ETCE,Independence,0.03828442659089795,0
419,29,ETCE_raw,X -> Y,0.03828442659089795,0
420,30,DPE,X -> Y,0.12081546965465156,0
421,30,DPE_raw,X -> Y,0.12081546965465156,0
422,30,GC,Independence,0.02419364420827273,0
423,30,GC_raw,X -> Y,0.02419364420827273,0
424,30,TE,X -> Y,0.261565550987893,0
425,30,TE_raw,X -> Y,0.261565550987893,0
426,30,LZP,Independence,33.0,0
427,30,LZP_raw,X -> Y,33.0,0
428,30,CCM_raw,Y -> X,0.2105917717799427,0
429,30,CCM_surrogate,Y -> X,0.16153533196025144,0
430,30,ETCP,Independence,9.0,0
431,30,ETCP_raw,X -> Y,9.0,0
432,30,ETCE,Independence,0.0635253386694618,0
433,30,ETCE_raw,X -> Y,0.0635253386694618,0
434,31,DPE,X -> Y,0.14883352896498367,0
435,31,DPE_raw,X -> Y,0.14883352896498367,0
436,31,GC,Independence,0.0037475141486903317,0
437,31,GC_raw,X -> Y,0.0037475141486903317,0
438,31,TE,X -> Y,0.26568087566466814,0
439,31,TE_raw,X -> Y,0.26568087566466814,0
440,31,LZP,Independence,26.0,0
441,31,LZP_raw,X -> Y,26.0,0
442,31,CCM_raw,Y -> X,0.26540524710329866,0
443,31,CCM_surrogate,Y -> X,0.21540678933669144,0
444,31,ETCP,Independence,10.0,0
445,31,ETCP_raw,X -> Y,10.0,0
446,31,ETCE,Independence,0.05617440780554456,0
447,31,ETCE_raw,X -> Y,0.05617440780554456,0
448,32,DPE,X -> Y,0.14558268100297084,0
449,32,DPE_raw,X -> Y,0.14558268100297084,0
450,32,GC,Independence,0.032254469192787585,0
451,32,GC_raw,X -> Y,0.032254469192787585,0
452,32,TE,X -> Y,0.2635824119241502,0
453,32,TE_raw,X -> Y,0.2635824119241502,0
454,32,LZP,Independence,30.0,0
455,32,LZP_raw,X -> Y,30.0,0
456,32,CCM_raw,Independence,,0
457,32,CCM_surrogate,Independence,0.0,0
458,32,ETCP,Independence,3.0,0
459,32,ETCP_raw,X -> Y,3.0,0
460,32,ETCE,Independence,0.05413423647604737,0
461,32,ETCE_raw,X -> Y,0.05413423647604737,0
462,33,DPE,X -> Y,0.12405945579293752,0
463,33,DPE_raw,X -> Y,0.12405945579293752,0
464,33,GC,Independence,0.00012197769283824703,0
465,33,GC_raw,X -> Y,0.00012197769283824703,0
466,33,TE,X -> Y,0.2528228139932208,0
467,33,TE_raw,X -> Y,0.2528228139932208,0
468,33,LZP,Independence,33.0,0
469,33,LZP_raw,X -> Y,33.0,0
470,33,CCM_raw,Y -> X,0.3129342326095283,0
471,33,CCM_surrogate,Y -> X,0.25176942348728465,0
472,33,ETCP,Independence,3.0,0
473,33,ETCP_raw,X -> Y,3.0,0
474,33,ETCE,Independence,0.06031162512204463,0
475,33,ETCE_raw,X -> Y,0.06031162512204463,0
476,34,DPE,X -> Y,0.12026164131792114,0
477,34,DPE_raw,X -> Y,0.12026164131792114,0
478,34,GC,Independence,0.0003251304688949576,0
479,34,GC_raw,X -> Y,0.0003251304688949576,0
480,34,TE,X -> Y,0.270294419757468,0
481,34,TE_raw,X -> Y,0.270294419757468,0
482,34,LZP,Independence,32.0,0
483,34,LZP_raw,X -> Y,32.0,0
484,34,CCM_raw,Y -> X,0.20045197781461002,0
485,34,CCM_surrogate,Y -> X,0.13951542230095082,0
486,34,ETCP,Independence,2.0,0
487,34,ETCP_raw,Y -> X,2.0,0
488,34,ETCE,Independence,0.04275885536851734,0
489,34,ETCE_raw,X -> Y,0.04275885536851734,0
490,35,DPE,X -> Y,0.13202671003148145,0
491,35,DPE_raw,X -> Y,0.13202671003148145,0
492,35,GC,Independence,0.010580345230807812,0
493,35,GC_raw,X -> Y,0.010580345230807812,0
494,35,TE,X -> Y,0.24832858522565013,0
495,35,TE_raw,X -> Y,0.24832858522565013,0
496,35,LZP,Independence,36.0,0
497,35,LZP_raw,X -> Y,36.0,0
498,35,CCM_raw,Y -> X,0.1255446556069971,0
499,35,CCM_surrogate,Y -> X,0.05873950685159281,0
500,35,ETCP,X -> Y,24.0,0
501,35,ETCP_raw,X -> Y,24.0,0
502,35,ETCE,Independence,0.07674289430189396,0
503,35,ETCE_raw,X -> Y,0.07674289430189396,0
504,36,DPE,X -> Y,0.11251055654138327,0
505,36,DPE_raw,X -> Y,0.11251055654138327,0
506,36,GC,Independence,0.008344285756655237,0
507,36,GC_raw,X -> Y,0.008344285756655237,0
508,36,TE,X -> Y,0.2782122223395702,0
509,36,TE_raw,X -> Y,0.2782122223395702,0
510,36,LZP,Independence,28.0,0
511,36,LZP_raw,X -> Y,28.0,0
512,36,CCM_raw,Y -> X,0.3277319839725659,0
513,36,CCM_surrogate,Y -> X,0.2729048854386912,0
514,36,ETCP,Independence,1.0,0
515,36,ETCP_raw,Y -> X,1.0,0
516,36,ETCE,Independence,0.046625211445453035,0
517,36,ETCE_raw,X -> Y,0.046625211445453035,0
518,37,DPE,X -> Y,0.14402622707057,0
519,37,DPE_raw,X -> Y,0.14402622707057,0
520,37,GC,Independence,0.0031299688492190374,0
521,37,GC_raw,X -> Y,0.0031299688492190374,0
522,37,TE,X -> Y,0.27020065502946966,0
523,37,TE_raw,X -> Y,0.27020065502946966,0
524,37,LZP,Independence,31.0,0
525,37,LZP_raw,X -> Y,31.0,0
526,37,CCM_raw,Y -> X,0.19597659992117905,0
527,37,CCM_surrogate,Y -> X,0.13196712147769515,0
528,37,ETCP,X -> Y,12.0,0
529,37,ETCP_raw,X -> Y,12.0,0
530,37,ETCE,Independence,0.05869353102446215,0
531,37,ETCE_raw,X -> Y,0.05869353102446215,0
532,38,DPE,X -> Y,0.1464277346788377,0
533,38,DPE_raw,X -> Y,0.1464277346788377,0
534,38,GC,Independence,0.008808181149069649,0
535,38,GC_raw,X -> Y,0.008808181149069649,0
536,38,TE,X -> Y,0.2871733311056479,0
537,38,TE_raw,X -> Y,0.2871733311056479,0
538,38,LZP,Independence,28.0,0
539,38,LZP_raw,X -> Y,28.0,0
540,38,CCM_raw,Y -> X,0.24571059242118787,0
541,38,CCM_surrogate,Y -> X,0.19005184633763983,0
542,38,ETCP,Independence,7.0,0
543,38,ETCP_raw,X -> Y,7.0,0
544,38,ETCE,Independence,0.04725686307331772,0
545,38,ETCE_raw,X -> Y,0.04725686307331772,0
546,39,DPE,X -> Y,0.1507629920554583,0
547,39,DPE_raw,X -> Y,0.1507629920554583,0
548,39,GC,Independence,0.001265127924422999,0
549,39,GC_raw,X -> Y,0.001265127924422999,0
550,39,TE,X -> Y,0.2803508154234621,0
551,39,TE_raw,X -> Y,0.2803508154234621,0
552,39,LZP,Independence,25.0,0
553,39,LZP_raw,X -> Y,25.0,0
554,39,CCM_raw,Y -> X,0.3123063372454836,0
555,39,CCM_surrogate,Y -> X,0.2549444432708112,0
556,39,ETCP,Independence,6.0,0
557,39,ETCP_raw,X -> Y,6.0,0
558,39,ETCE,Independence,0.05392169717312634,0
559,39,ETCE_raw,X -> Y,0.05392169717312634,0
560,40,DPE,X -> Y,0.12267123411934919,0
561,40,DPE_raw,X -> Y,0.12267123411934919,0
